Local time,Open,High,Low,Close,Volume
10.12.2022 23:00:00.000 GMT+0100,4.68244,4.68244,4.68244,4.68244,0
11.12.2022 23:00:00.000 GMT+0100,4.68565,4.70198,4.67975,4.68999,38537.4299
12.12.2022 23:00:00.000 GMT+0100,4.68912,4.70056,4.67950,4.68548,56239.3801
13.12.2022 23:00:00.000 GMT+0100,4.68522,4.71316,4.67544,4.67855,48199.01989999999
14.12.2022 23:00:00.000 GMT+0100,4.67855,4.69972,4.67314,4.68356,37749.460399999996
15.12.2022 23:00:00.000 GMT+0100,4.68348,4.69782,4.67761,4.68009,28129.540200000003
16.12.2022 23:00:00.000 GMT+0100,4.68009,4.68009,4.68009,4.68009,0
17.12.2022 23:00:00.000 GMT+0100,4.68009,4.68009,4.68009,4.68009,0
18.12.2022 23:00:00.000 GMT+0100,4.68495,4.69361,4.67334,4.68585,40166.420300000005
19.12.2022 23:00:00.000 GMT+0100,4.68168,4.69374,4.66703,4.66855,48914.299499999994
20.12.2022 23:00:00.000 GMT+0100,4.66812,4.67485,4.64965,4.65706,24170.539999999997
21.12.2022 23:00:00.000 GMT+0100,4.65691,4.66177,4.63579,4.63868,21671.480000000003
22.12.2022 23:00:00.000 GMT+0100,4.63869,4.65117,4.63331,4.63642,17613.0399
23.12.2022 23:00:00.000 GMT+0100,4.63642,4.63642,4.63642,4.63642,0
24.12.2022 23:00:00.000 GMT+0100,4.63642,4.63642,4.63642,4.63642,0
25.12.2022 23:00:00.000 GMT+0100,4.63595,4.64298,4.62933,4.64075,6687.6601
26.12.2022 23:00:00.000 GMT+0100,4.63626,4.69536,4.62734,4.67943,25830.210100000004
27.12.2022 23:00:00.000 GMT+0100,4.67923,4.70923,4.65523,4.68551,27589.120100000004
28.12.2022 23:00:00.000 GMT+0100,4.68551,4.70444,4.67170,4.67303,32296.019799999995
29.12.2022 23:00:00.000 GMT+0100,4.67244,4.69382,4.66110,4.68111,30659.3001
30.12.2022 23:00:00.000 GMT+0100,4.68111,4.68111,4.68111,4.68111,0
31.12.2022 23:00:00.000 GMT+0100,4.68111,4.68111,4.68111,4.68111,0
01.01.2023 23:00:00.000 GMT+0100,4.66985,4.69145,4.65797,4.66188,21003.35
02.01.2023 23:00:00.000 GMT+0100,4.66117,4.68675,4.65813,4.67116,36658.940500000004
03.01.2023 23:00:00.000 GMT+0100,4.67106,4.68018,4.65196,4.66249,22796.4598
04.01.2023 23:00:00.000 GMT+0100,4.66184,4.69020,4.65352,4.68412,33005.9202
05.01.2023 23:00:00.000 GMT+0100,4.68400,4.70910,4.67666,4.68788,33478.790100000006
06.01.2023 23:00:00.000 GMT+0100,4.68788,4.68788,4.68788,4.68788,0
07.01.2023 23:00:00.000 GMT+0100,4.68788,4.68788,4.68788,4.68788,0
08.01.2023 23:00:00.000 GMT+0100,4.68420,4.70137,4.67956,4.68893,69616.50059999998
09.01.2023 23:00:00.000 GMT+0100,4.68892,4.70122,4.68219,4.68815,32682.080099999992
10.01.2023 23:00:00.000 GMT+0100,4.68734,4.69246,4.67595,4.68434,27961.700099999995
11.01.2023 23:00:00.000 GMT+0100,4.68434,4.70182,4.68165,4.69126,42059.16040000001
12.01.2023 23:00:00.000 GMT+0100,4.69126,4.69954,4.68205,4.68855,29170.839900000003
13.01.2023 23:00:00.000 GMT+0100,4.68855,4.68855,4.68855,4.68855,0
14.01.2023 23:00:00.000 GMT+0100,4.68855,4.68855,4.68855,4.68855,0
15.01.2023 23:00:00.000 GMT+0100,4.69025,4.70370,4.68097,4.68403,22256.620100000004
16.01.2023 23:00:00.000 GMT+0100,4.68433,4.70444,4.67493,4.69731,43616.80009999999
17.01.2023 23:00:00.000 GMT+0100,4.69731,4.71957,4.69280,4.71373,44458.3501
18.01.2023 23:00:00.000 GMT+0100,4.71373,4.74896,4.69603,4.71500,69385.0501
19.01.2023 23:00:00.000 GMT+0100,4.71500,4.72318,4.70289,4.70340,48402.749899999995
20.01.2023 23:00:00.000 GMT+0100,4.70340,4.70340,4.70340,4.70340,0
21.01.2023 23:00:00.000 GMT+0100,4.70340,4.70340,4.70340,4.70340,0
22.01.2023 23:00:00.000 GMT+0100,4.70350,4.72152,4.70157,4.70305,38498.549799999986
23.01.2023 23:00:00.000 GMT+0100,4.70036,4.71959,4.69864,4.70990,25123.200100000002
24.01.2023 23:00:00.000 GMT+0100,4.70924,4.72074,4.70461,4.71306,25626.450000000004
25.01.2023 23:00:00.000 GMT+0100,4.71306,4.73014,4.70415,4.70616,24128.9999
26.01.2023 23:00:00.000 GMT+0100,4.70615,4.71207,4.69938,4.70145,18725.85
27.01.2023 23:00:00.000 GMT+0100,4.70145,4.70145,4.70145,4.70145,0
28.01.2023 23:00:00.000 GMT+0100,4.70145,4.70145,4.70145,4.70145,0
29.01.2023 23:00:00.000 GMT+0100,4.69739,4.71584,4.69573,4.70941,37111.5298
30.01.2023 23:00:00.000 GMT+0100,4.70666,4.71567,4.70409,4.70475,28884.1998
31.01.2023 23:00:00.000 GMT+0100,4.70303,4.71221,4.70128,4.70258,22004.8503
01.02.2023 23:00:00.000 GMT+0100,4.70258,4.71087,4.67717,4.68627,35991.3998
02.02.2023 23:00:00.000 GMT+0100,4.68627,4.71924,4.67794,4.70351,34785.209899999994
03.02.2023 23:00:00.000 GMT+0100,4.70351,4.70351,4.70351,4.70351,0
04.02.2023 23:00:00.000 GMT+0100,4.70351,4.70351,4.70351,4.70351,0
05.02.2023 23:00:00.000 GMT+0100,4.69026,4.74959,4.68997,4.74186,45175.1999
06.02.2023 23:00:00.000 GMT+0100,4.74139,4.77614,4.72942,4.74342,68555.22000000002
07.02.2023 23:00:00.000 GMT+0100,4.74342,4.75144,4.72079,4.73755,34762.419799999996
08.02.2023 23:00:00.000 GMT+0100,4.73653,4.75714,4.72898,4.75269,25664.310099999995
09.02.2023 23:00:00.000 GMT+0100,4.75271,4.78620,4.74877,4.75793,45987.89979999999
10.02.2023 23:00:00.000 GMT+0100,4.75793,4.75793,4.75793,4.75793,0
11.02.2023 23:00:00.000 GMT+0100,4.75793,4.75793,4.75793,4.75793,0
12.02.2023 23:00:00.000 GMT+0100,4.75562,4.79724,4.75562,4.78395,31236.330099999992
13.02.2023 23:00:00.000 GMT+0100,4.78395,4.79793,4.75952,4.77114,34520.31
14.02.2023 23:00:00.000 GMT+0100,4.77105,4.77827,4.75152,4.75633,21558.8699
15.02.2023 23:00:00.000 GMT+0100,4.75482,4.78399,4.75405,4.76536,33737.9702
16.02.2023 23:00:00.000 GMT+0100,4.76535,4.78146,4.75365,4.75541,20478.140000000007
17.02.2023 23:00:00.000 GMT+0100,4.75541,4.75541,4.75541,4.75541,0
18.02.2023 23:00:00.000 GMT+0100,4.75541,4.75541,4.75541,4.75541,0
19.02.2023 23:00:00.000 GMT+0100,4.75080,4.76632,4.73725,4.73836,19243.079999999998
20.02.2023 23:00:00.000 GMT+0100,4.73818,4.75358,4.73598,4.74908,18018.869899999998
21.02.2023 23:00:00.000 GMT+0100,4.74913,4.76436,4.73835,4.74945,20703.5701
22.02.2023 23:00:00.000 GMT+0100,4.74973,4.75949,4.72038,4.72225,15167.97
23.02.2023 23:00:00.000 GMT+0100,4.71967,4.72727,4.71468,4.71546,24095.759700000002
24.02.2023 23:00:00.000 GMT+0100,4.71546,4.71546,4.71546,4.71546,0
25.02.2023 23:00:00.000 GMT+0100,4.71546,4.71546,4.71546,4.71546,0
26.02.2023 23:00:00.000 GMT+0100,4.71692,4.72203,4.70975,4.71175,14751.149899999999
27.02.2023 23:00:00.000 GMT+0100,4.70952,4.72228,4.70095,4.70235,19969.070000000007
28.02.2023 23:00:00.000 GMT+0100,4.70236,4.70465,4.66095,4.66985,22888.219799999995
01.03.2023 23:00:00.000 GMT+0100,4.66986,4.70134,4.65494,4.69535,19957.5299
02.03.2023 23:00:00.000 GMT+0100,4.69536,4.71191,4.69387,4.70535,17769.75
03.03.2023 23:00:00.000 GMT+0100,4.70535,4.70535,4.70535,4.70535,0
04.03.2023 23:00:00.000 GMT+0100,4.70535,4.70535,4.70535,4.70535,0
05.03.2023 23:00:00.000 GMT+0100,4.69803,4.71109,4.68037,4.68037,25048.98
06.03.2023 23:00:00.000 GMT+0100,4.68037,4.69246,4.67936,4.68846,17784.6899
07.03.2023 23:00:00.000 GMT+0100,4.68845,4.70507,4.66988,4.68051,24565.9799
08.03.2023 23:00:00.000 GMT+0100,4.68054,4.69187,4.67566,4.68839,15978.959999999995
09.03.2023 23:00:00.000 GMT+0100,4.68839,4.69157,4.67085,4.67674,28656.319900000002
10.03.2023 23:00:00.000 GMT+0100,4.67674,4.67674,4.67674,4.67674,0
11.03.2023 23:00:00.000 GMT+0100,4.67674,4.67674,4.67674,4.67674,0
12.03.2023 22:00:00.000 GMT+0100,4.67786,4.70376,4.66476,4.67576,42710.980299999996
13.03.2023 22:00:00.000 GMT+0100,4.67398,4.70766,4.67287,4.69388,38511.6298
14.03.2023 22:00:00.000 GMT+0100,4.69209,4.71837,4.68252,4.69895,46792.47019999999
15.03.2023 22:00:00.000 GMT+0100,4.69896,4.71701,4.68530,4.69622,50871.42969999999
16.03.2023 22:00:00.000 GMT+0100,4.69622,4.70938,4.68653,4.69700,34774.4199
17.03.2023 22:00:00.000 GMT+0100,4.69700,4.69700,4.69700,4.69700,0
18.03.2023 22:00:00.000 GMT+0100,4.69700,4.69700,4.69700,4.69700,0
19.03.2023 22:00:00.000 GMT+0100,4.69116,4.72146,4.68600,4.70033,45834.7402
20.03.2023 22:00:00.000 GMT+0100,4.70033,4.70929,4.67838,4.68005,29042.609899999992
21.03.2023 22:00:00.000 GMT+0100,4.67994,4.69313,4.67468,4.68501,44428.349599999994
22.03.2023 22:00:00.000 GMT+0100,4.68464,4.68814,4.67349,4.68051,51344.46019999998
23.03.2023 22:00:00.000 GMT+0100,4.68051,4.69776,4.67674,4.68582,45928.79990000001
24.03.2023 22:00:00.000 GMT+0100,4.68582,4.68582,4.68582,4.68582,0
25.03.2023 22:00:00.000 GMT+0100,4.68582,4.68582,4.68582,4.68582,0
26.03.2023 23:00:00.000 GMT+0200,4.67835,4.69253,4.67470,4.67849,27960.629999999994
27.03.2023 23:00:00.000 GMT+0200,4.67847,4.68613,4.67265,4.67265,28830.509999999995
28.03.2023 23:00:00.000 GMT+0200,4.67264,4.68929,4.67108,4.68599,35665.80000000001
29.03.2023 23:00:00.000 GMT+0200,4.68599,4.69012,4.67204,4.67298,33182.399900000004
30.03.2023 23:00:00.000 GMT+0200,4.67274,4.68222,4.66707,4.67285,34846.500100000005
31.03.2023 23:00:00.000 GMT+0200,4.67285,4.67285,4.67285,4.67285,0
01.04.2023 23:00:00.000 GMT+0200,4.67285,4.67285,4.67285,4.67285,0
02.04.2023 23:00:00.000 GMT+0200,4.66820,4.68499,4.66599,4.66603,40557.690200000005
03.04.2023 23:00:00.000 GMT+0200,4.66565,4.68164,4.66288,4.67478,37068.849799999996
04.04.2023 23:00:00.000 GMT+0200,4.67476,4.69315,4.66661,4.68076,45519.9001
05.04.2023 23:00:00.000 GMT+0200,4.68076,4.69421,4.67588,4.68239,24322.199999999997
06.04.2023 23:00:00.000 GMT+0200,4.68118,4.68579,4.66447,4.66447,43007.40030000001
07.04.2023 23:00:00.000 GMT+0200,4.66447,4.66447,4.66447,4.66447,0
08.04.2023 23:00:00.000 GMT+0200,4.66447,4.66447,4.66447,4.66447,0
09.04.2023 23:00:00.000 GMT+0200,4.67226,4.69093,4.67026,4.68571,18399.6
10.04.2023 23:00:00.000 GMT+0200,4.68569,4.69103,4.66460,4.66629,27638.339900000003
11.04.2023 23:00:00.000 GMT+0200,4.66594,4.67433,4.64818,4.65095,37619.75990000001
12.04.2023 23:00:00.000 GMT+0200,4.65075,4.65545,4.62901,4.63170,26827.539999999997
13.04.2023 23:00:00.000 GMT+0200,4.63170,4.65845,4.62538,4.62572,41847.040100000006
14.04.2023 23:00:00.000 GMT+0200,4.62572,4.62572,4.62572,4.62572,0
15.04.2023 23:00:00.000 GMT+0200,4.62572,4.62572,4.62572,4.62572,0
16.04.2023 23:00:00.000 GMT+0200,4.63532,4.64361,4.62474,4.63095,20221.950099999995
17.04.2023 23:00:00.000 GMT+0200,4.63089,4.63358,4.61496,4.61724,40316.290199999996
18.04.2023 23:00:00.000 GMT+0200,4.61724,4.64705,4.60948,4.61937,44056.3296
19.04.2023 23:00:00.000 GMT+0200,4.61937,4.62276,4.59357,4.59357,49956.9195
20.04.2023 23:00:00.000 GMT+0200,4.59357,4.61353,4.59044,4.60772,32474.5502
21.04.2023 23:00:00.000 GMT+0200,4.60772,4.60772,4.60772,4.60772,0
22.04.2023 23:00:00.000 GMT+0200,4.60772,4.60772,4.60772,4.60772,0
23.04.2023 23:00:00.000 GMT+0200,4.60249,4.61582,4.59534,4.59650,31660.8701
24.04.2023 23:00:00.000 GMT+0200,4.59649,4.60481,4.58287,4.59477,20283.659999999993
25.04.2023 23:00:00.000 GMT+0200,4.59475,4.60031,4.57436,4.57788,38362.7097
26.04.2023 23:00:00.000 GMT+0200,4.57799,4.59673,4.57235,4.57368,29662.14
27.04.2023 23:00:00.000 GMT+0200,4.57373,4.59196,4.56308,4.57509,45957.000100000005
28.04.2023 23:00:00.000 GMT+0200,4.57509,4.57509,4.57509,4.57509,0
29.04.2023 23:00:00.000 GMT+0200,4.57509,4.57509,4.57509,4.57509,0
30.04.2023 23:00:00.000 GMT+0200,4.57747,4.61506,4.57742,4.60708,43875.6205
01.05.2023 23:00:00.000 GMT+0200,4.60564,4.60590,4.56473,4.57714,35801.700000000004
02.05.2023 23:00:00.000 GMT+0200,4.57712,4.59168,4.56666,4.58799,27245.549900000005
03.05.2023 23:00:00.000 GMT+0200,4.58799,4.59161,4.57669,4.58879,39043.9503
04.05.2023 23:00:00.000 GMT+0200,4.58655,4.59520,4.56309,4.56309,25585.0702
05.05.2023 23:00:00.000 GMT+0200,4.56309,4.56309,4.56309,4.56309,0
06.05.2023 23:00:00.000 GMT+0200,4.56309,4.56309,4.56309,4.56309,0
07.05.2023 23:00:00.000 GMT+0200,4.56476,4.57970,4.55791,4.55899,25117.05029999999
08.05.2023 23:00:00.000 GMT+0200,4.55915,4.57238,4.54908,4.55182,21596.859900000003
09.05.2023 23:00:00.000 GMT+0200,4.55181,4.55486,4.51265,4.51266,34844.889899999995
10.05.2023 23:00:00.000 GMT+0200,4.51265,4.54473,4.50938,4.53747,33078.1498
11.05.2023 23:00:00.000 GMT+0200,4.53746,4.54656,4.51436,4.51643,36533.1003
12.05.2023 23:00:00.000 GMT+0200,4.51643,4.51643,4.51643,4.51643,0
13.05.2023 23:00:00.000 GMT+0200,4.51643,4.51643,4.51643,4.51643,0
14.05.2023 23:00:00.000 GMT+0200,4.51071,4.51887,4.49955,4.50034,37209.1501
15.05.2023 23:00:00.000 GMT+0200,4.50034,4.50911,4.48015,4.48350,47357.61
16.05.2023 23:00:00.000 GMT+0200,4.48353,4.52334,4.47680,4.50901,57732.30030000001
17.05.2023 23:00:00.000 GMT+0200,4.50927,4.55428,4.50667,4.53620,20403.749999999996
18.05.2023 23:00:00.000 GMT+0200,4.53578,4.54939,4.50732,4.53207,49443.859800000006
19.05.2023 23:00:00.000 GMT+0200,4.53207,4.53207,4.53207,4.53207,0
20.05.2023 23:00:00.000 GMT+0200,4.53207,4.53207,4.53207,4.53207,0
21.05.2023 23:00:00.000 GMT+0200,4.53096,4.54514,4.49589,4.49887,33017.100000000006
22.05.2023 23:00:00.000 GMT+0200,4.49884,4.50856,4.47658,4.47960,37133.230200000005
23.05.2023 23:00:00.000 GMT+0200,4.47955,4.51140,4.47152,4.49967,39816.300200000005
24.05.2023 23:00:00.000 GMT+0200,4.49966,4.51347,4.47978,4.49791,37959.150200000004
25.05.2023 23:00:00.000 GMT+0200,4.49743,4.54183,4.49454,4.52583,47007.89989999999
26.05.2023 23:00:00.000 GMT+0200,4.52583,4.52583,4.52583,4.52583,0
27.05.2023 23:00:00.000 GMT+0200,4.52583,4.52583,4.52583,4.52583,0
28.05.2023 23:00:00.000 GMT+0200,4.50730,4.52992,4.50730,4.51438,24852.149999999998
29.05.2023 23:00:00.000 GMT+0200,4.51458,4.54011,4.50115,4.53567,40262.99019999999
30.05.2023 23:00:00.000 GMT+0200,4.53421,4.54597,4.52314,4.52545,38009.5797
31.05.2023 23:00:00.000 GMT+0200,4.52554,4.54780,4.51331,4.51783,36357.469999999994
01.06.2023 23:00:00.000 GMT+0200,4.51713,4.52209,4.48254,4.48382,42019.80029999999
02.06.2023 23:00:00.000 GMT+0200,4.48382,4.48382,4.48382,4.48382,0
03.06.2023 23:00:00.000 GMT+0200,4.48382,4.48382,4.48382,4.48382,0
04.06.2023 23:00:00.000 GMT+0200,4.47766,4.49618,4.46856,4.47253,44650.5001
05.06.2023 23:00:00.000 GMT+0200,4.47253,4.49345,4.46511,4.47014,40107.1997
06.06.2023 23:00:00.000 GMT+0200,4.47014,4.48679,4.46062,4.48545,42078.15
07.06.2023 23:00:00.000 GMT+0200,4.48499,4.49802,4.47051,4.47095,21865.499900000003
08.06.2023 23:00:00.000 GMT+0200,4.47095,4.47445,4.43344,4.43533,21832.5
09.06.2023 23:00:00.000 GMT+0200,4.43533,4.43533,4.43533,4.43533,0
10.06.2023 23:00:00.000 GMT+0200,4.43533,4.43533,4.43533,4.43533,0
11.06.2023 23:00:00.000 GMT+0200,4.44034,4.44815,4.42887,4.44438,30888.6
12.06.2023 23:00:00.000 GMT+0200,4.44440,4.48905,4.43267,4.48021,37476.75029999999
13.06.2023 23:00:00.000 GMT+0200,4.48034,4.48898,4.44033,4.44850,48150.89950000001
14.06.2023 23:00:00.000 GMT+0200,4.44431,4.47647,4.43368,4.44432,37198.3399
15.06.2023 23:00:00.000 GMT+0200,4.44432,4.47260,4.43668,4.45590,36843.2997
16.06.2023 23:00:00.000 GMT+0200,4.45590,4.45590,4.45590,4.45590,0
17.06.2023 23:00:00.000 GMT+0200,4.45590,4.45590,4.45590,4.45590,0
18.06.2023 23:00:00.000 GMT+0200,4.45355,4.47237,4.43965,4.44558,34280.6999
19.06.2023 23:00:00.000 GMT+0200,4.44556,4.45831,4.42951,4.43456,32730.900200000004
20.06.2023 23:00:00.000 GMT+0200,4.43455,4.44968,4.43127,4.43302,32085.299800000004
21.06.2023 23:00:00.000 GMT+0200,4.43336,4.43910,4.41895,4.42119,24231.5999
22.06.2023 23:00:00.000 GMT+0200,4.42025,4.43944,4.41714,4.42920,27565.530000000002
23.06.2023 23:00:00.000 GMT+0200,4.42920,4.42920,4.42920,4.42920,0
24.06.2023 23:00:00.000 GMT+0200,4.42920,4.42920,4.42920,4.42920,0
25.06.2023 23:00:00.000 GMT+0200,4.43632,4.44502,4.42546,4.43672,24527.6899
26.06.2023 23:00:00.000 GMT+0200,4.43672,4.45485,4.42208,4.44487,22071.449900000007
27.06.2023 23:00:00.000 GMT+0200,4.44427,4.49038,4.44116,4.47509,31664.130300000004
28.06.2023 23:00:00.000 GMT+0200,4.47504,4.48077,4.43465,4.44504,36124.5001
29.06.2023 23:00:00.000 GMT+0200,4.44503,4.45961,4.41747,4.43129,32299.5899
30.06.2023 23:00:00.000 GMT+0200,4.43129,4.43129,4.43129,4.43129,0
01.07.2023 23:00:00.000 GMT+0200,4.43129,4.43129,4.43129,4.43129,0
02.07.2023 23:00:00.000 GMT+0200,4.43214,4.44483,4.42845,4.43107,52291.9797
03.07.2023 23:00:00.000 GMT+0200,4.43039,4.43415,4.41254,4.42473,31554.300199999998
04.07.2023 23:00:00.000 GMT+0200,4.42598,4.46768,4.41649,4.45469,34414.950500000006
05.07.2023 23:00:00.000 GMT+0200,4.45317,4.50354,4.45147,4.47927,38792.999899999995
06.07.2023 23:00:00.000 GMT+0200,4.47727,4.49267,4.43846,4.43846,57685.9493
07.07.2023 23:00:00.000 GMT+0200,4.43846,4.43846,4.43846,4.43846,0
08.07.2023 23:00:00.000 GMT+0200,4.43846,4.43846,4.43846,4.43846,0
09.07.2023 23:00:00.000 GMT+0200,4.43918,4.46334,4.43891,4.44058,32778.75030000001
10.07.2023 23:00:00.000 GMT+0200,4.44007,4.46281,4.43272,4.43598,39003.910200000006
11.07.2023 23:00:00.000 GMT+0200,4.43542,4.45226,4.42928,4.43360,39260.3995
12.07.2023 23:00:00.000 GMT+0200,4.43366,4.45239,4.42635,4.44120,27359.92
13.07.2023 23:00:00.000 GMT+0200,4.44120,4.46905,4.42403,4.44678,49387.7898
14.07.2023 23:00:00.000 GMT+0200,4.44678,4.44678,4.44678,4.44678,0
15.07.2023 23:00:00.000 GMT+0200,4.44678,4.44678,4.44678,4.44678,0
16.07.2023 23:00:00.000 GMT+0200,4.44053,4.45713,4.43611,4.43782,43191.8996
17.07.2023 23:00:00.000 GMT+0200,4.43726,4.45343,4.42113,4.44795,57498.39
18.07.2023 23:00:00.000 GMT+0200,4.44706,4.45830,4.43693,4.44794,26087.0999
19.07.2023 23:00:00.000 GMT+0200,4.44794,4.45693,4.43464,4.45146,30800.249999999993
20.07.2023 23:00:00.000 GMT+0200,4.45146,4.46624,4.44018,4.45614,25453.1998
21.07.2023 23:00:00.000 GMT+0200,4.45614,4.45614,4.45614,4.45614,0
22.07.2023 23:00:00.000 GMT+0200,4.45614,4.45614,4.45614,4.45614,0
23.07.2023 23:00:00.000 GMT+0200,4.45172,4.46763,4.44057,4.44643,42368.400700000006
24.07.2023 23:00:00.000 GMT+0200,4.44332,4.45267,4.42274,4.42954,23655.15
25.07.2023 23:00:00.000 GMT+0200,4.42955,4.43889,4.41519,4.42091,36399.7497
26.07.2023 23:00:00.000 GMT+0200,4.42096,4.43041,4.40992,4.41832,36870.89980000001
27.07.2023 23:00:00.000 GMT+0200,4.41631,4.43319,4.40459,4.40821,54985.6499
28.07.2023 23:00:00.000 GMT+0200,4.40821,4.40821,4.40821,4.40821,0
29.07.2023 23:00:00.000 GMT+0200,4.40821,4.40821,4.40821,4.40821,0
30.07.2023 23:00:00.000 GMT+0200,4.40887,4.41363,4.39757,4.39993,26512.049899999995
31.07.2023 23:00:00.000 GMT+0200,4.40002,4.44887,4.39516,4.44586,27510.899999999998
01.08.2023 23:00:00.000 GMT+0200,4.44592,4.46160,4.43373,4.44380,35400.1497
02.08.2023 23:00:00.000 GMT+0200,4.44381,4.47268,4.43445,4.45773,32460.3002
03.08.2023 23:00:00.000 GMT+0200,4.45772,4.46840,4.42376,4.42851,37859.9998
04.08.2023 23:00:00.000 GMT+0200,4.42851,4.42851,4.42851,4.42851,0
05.08.2023 23:00:00.000 GMT+0200,4.42851,4.42851,4.42851,4.42851,0
06.08.2023 23:00:00.000 GMT+0200,4.41966,4.43788,4.41075,4.42013,45505.6498
07.08.2023 23:00:00.000 GMT+0200,4.42012,4.46709,4.41059,4.46048,31652.550100000004
08.08.2023 23:00:00.000 GMT+0200,4.46050,4.47316,4.43091,4.46437,36158.4
09.08.2023 23:00:00.000 GMT+0200,4.46443,4.47325,4.43653,4.44389,34139.6999
10.08.2023 23:00:00.000 GMT+0200,4.44153,4.45906,4.42338,4.42895,36604.1998
11.08.2023 23:00:00.000 GMT+0200,4.42895,4.42895,4.42895,4.42895,0
12.08.2023 23:00:00.000 GMT+0200,4.42895,4.42895,4.42895,4.42895,0
13.08.2023 23:00:00.000 GMT+0200,4.42219,4.45957,4.42116,4.44660,73267.95009999999
14.08.2023 23:00:00.000 GMT+0200,4.44546,4.49630,4.43505,4.47323,45179.2501
15.08.2023 23:00:00.000 GMT+0200,4.47322,4.47626,4.44535,4.46707,48753
16.08.2023 23:00:00.000 GMT+0200,4.46708,4.47726,4.46060,4.46579,31636.2001
17.08.2023 23:00:00.000 GMT+0200,4.46577,4.48806,4.45325,4.45646,45268.2999
18.08.2023 23:00:00.000 GMT+0200,4.45646,4.45646,4.45646,4.45646,0
19.08.2023 23:00:00.000 GMT+0200,4.45646,4.45646,4.45646,4.45646,0
20.08.2023 23:00:00.000 GMT+0200,4.45580,4.48228,4.45202,4.47449,40053.17
21.08.2023 23:00:00.000 GMT+0200,4.47441,4.47745,4.45569,4.47129,41068.740000000005
22.08.2023 23:00:00.000 GMT+0200,4.47111,4.48536,4.46047,4.46381,38207.999899999995
23.08.2023 23:00:00.000 GMT+0200,4.46286,4.48000,4.46123,4.47780,36751.8699
24.08.2023 23:00:00.000 GMT+0200,4.47816,4.48045,4.45734,4.45918,48551.2497
25.08.2023 23:00:00.000 GMT+0200,4.45918,4.45918,4.45918,4.45918,0
26.08.2023 23:00:00.000 GMT+0200,4.45918,4.45918,4.45918,4.45918,0
27.08.2023 23:00:00.000 GMT+0200,4.45856,4.48055,4.45848,4.46490,48549.8998
28.08.2023 23:00:00.000 GMT+0200,4.46391,4.47418,4.46146,4.46173,35087.3799
29.08.2023 23:00:00.000 GMT+0200,4.46174,4.47912,4.45930,4.46594,31693.2099
30.08.2023 23:00:00.000 GMT+0200,4.46392,4.47932,4.45962,4.46992,33353.1599
31.08.2023 23:00:00.000 GMT+0200,4.47004,4.47722,4.46008,4.46247,21932.100000000002
01.09.2023 23:00:00.000 GMT+0200,4.46247,4.46247,4.46247,4.46247,0
02.09.2023 23:00:00.000 GMT+0200,4.46247,4.46247,4.46247,4.46247,0
03.09.2023 23:00:00.000 GMT+0200,4.45673,4.47539,4.45526,4.46617,20451.75
04.09.2023 23:00:00.000 GMT+0200,4.46617,4.49824,4.46511,4.48915,27757.9498
05.09.2023 23:00:00.000 GMT+0200,4.48915,4.58611,4.48362,4.56344,39221.98990000001
06.09.2023 23:00:00.000 GMT+0200,4.56348,4.63043,4.56122,4.62516,33741.26990000001
07.09.2023 23:00:00.000 GMT+0200,4.62516,4.62705,4.59319,4.61309,27053.849799999996
08.09.2023 23:00:00.000 GMT+0200,4.61309,4.61309,4.61309,4.61309,0
09.09.2023 23:00:00.000 GMT+0200,4.61309,4.61309,4.61309,4.61309,0
10.09.2023 23:00:00.000 GMT+0200,4.60291,4.65047,4.60291,4.63388,43836.4499
11.09.2023 23:00:00.000 GMT+0200,4.63388,4.69545,4.62473,4.65051,40360.650200000004
12.09.2023 23:00:00.000 GMT+0200,4.65162,4.67588,4.60490,4.62006,36432.0898
13.09.2023 23:00:00.000 GMT+0200,4.62006,4.64109,4.61674,4.62869,33460.95019999999
14.09.2023 23:00:00.000 GMT+0200,4.62871,4.64643,4.62700,4.64339,24445.799999999996
15.09.2023 23:00:00.000 GMT+0200,4.64339,4.64339,4.64339,4.64339,0
16.09.2023 23:00:00.000 GMT+0200,4.64339,4.64339,4.64339,4.64339,0
17.09.2023 23:00:00.000 GMT+0200,4.63283,4.64673,4.62970,4.63718,21592.499999999996
18.09.2023 23:00:00.000 GMT+0200,4.63601,4.66200,4.63513,4.65471,24971.020099999994
19.09.2023 23:00:00.000 GMT+0200,4.65471,4.67535,4.60598,4.60722,41017.859899999996
20.09.2023 23:00:00.000 GMT+0200,4.60724,4.64040,4.60150,4.61245,33128.5501
21.09.2023 23:00:00.000 GMT+0200,4.61246,4.61600,4.58370,4.60118,29803.24
22.09.2023 23:00:00.000 GMT+0200,4.60118,4.60118,4.60118,4.60118,0
23.09.2023 23:00:00.000 GMT+0200,4.60118,4.60118,4.60118,4.60118,0
24.09.2023 23:00:00.000 GMT+0200,4.59298,4.60963,4.58217,4.60025,30153.900200000004
25.09.2023 23:00:00.000 GMT+0200,4.59841,4.61511,4.59500,4.60530,21783.600000000002
26.09.2023 23:00:00.000 GMT+0200,4.60530,4.64048,4.58896,4.62964,30835.6299
27.09.2023 23:00:00.000 GMT+0200,4.63010,4.64318,4.61872,4.63650,39574.65000000001
28.09.2023 23:00:00.000 GMT+0200,4.63650,4.64129,4.61070,4.61070,29182.200200000003
