Local time,Open,High,Low,Close,Volume
22.08.2018 23:00:00.000 GMT+0200,4.26871,4.29082,4.26711,4.28848,66655.85040000001
23.08.2018 23:00:00.000 GMT+0200,4.28801,4.28918,4.26880,4.26958,84305.0412
24.08.2018 23:00:00.000 GMT+0200,4.26958,4.26958,4.26958,4.26958,0
25.08.2018 23:00:00.000 GMT+0200,4.26958,4.26958,4.26958,4.26958,0
26.08.2018 23:00:00.000 GMT+0200,4.27361,4.27847,4.26493,4.26767,67025.35049999999
27.08.2018 23:00:00.000 GMT+0200,4.26807,4.27652,4.26487,4.27078,88262.3398
28.08.2018 23:00:00.000 GMT+0200,4.27087,4.29048,4.26484,4.28787,95309.11059999999
29.08.2018 23:00:00.000 GMT+0200,4.28741,4.30377,4.28367,4.29787,95103.9112
30.08.2018 23:00:00.000 GMT+0200,4.29741,4.30402,4.28042,4.29791,72011.5902
31.08.2018 23:00:00.000 GMT+0200,4.29791,4.29791,4.29791,4.29791,0
01.09.2018 23:00:00.000 GMT+0200,4.29791,4.29791,4.29791,4.29791,0
02.09.2018 23:00:00.000 GMT+0200,4.28895,4.30397,4.28521,4.28687,81485.95019999999
03.09.2018 23:00:00.000 GMT+0200,4.28641,4.31347,4.27995,4.30858,87297.0898
04.09.2018 23:00:00.000 GMT+0200,4.30812,4.33409,4.30612,4.32537,85251.2801
05.09.2018 23:00:00.000 GMT+0200,4.32548,4.33939,4.31127,4.32297,81612.13880000003
06.09.2018 23:00:00.000 GMT+0200,4.32252,4.32443,4.29947,4.30888,75546.25020000001
07.09.2018 23:00:00.000 GMT+0200,4.30888,4.30888,4.30888,4.30888,0
08.09.2018 23:00:00.000 GMT+0200,4.30888,4.30888,4.30888,4.30888,0
09.09.2018 23:00:00.000 GMT+0200,4.30495,4.32277,4.30471,4.31137,66549.6092
10.09.2018 23:00:00.000 GMT+0200,4.31148,4.31237,4.30082,4.30248,84597.09949999998
11.09.2018 23:00:00.000 GMT+0200,4.30267,4.31456,4.30092,4.30517,61369.5006
12.09.2018 23:00:00.000 GMT+0200,4.30497,4.31818,4.29756,4.30198,77246.10999999999
13.09.2018 23:00:00.000 GMT+0200,4.30161,4.31207,4.29690,4.29958,64881.3796
14.09.2018 23:00:00.000 GMT+0200,4.29958,4.29958,4.29958,4.29958,0
15.09.2018 23:00:00.000 GMT+0200,4.29958,4.29958,4.29958,4.29958,0
16.09.2018 23:00:00.000 GMT+0200,4.30232,4.30997,4.29419,4.29757,57311.040100000006
17.09.2018 23:00:00.000 GMT+0200,4.29711,4.30424,4.28637,4.28797,81984.489
18.09.2018 23:00:00.000 GMT+0200,4.28787,4.29657,4.28458,4.28532,71609.1799
